	hia	hia.cls	bbb	bbb.cls	caco2	caco2.cls	p_glycoprotein_substrate	p_glycoprotein_substrate.cls	p_glycoprotein_inhibitor_1	p_glycoprotein_inhibitor_1.cls	p_glycoprotein_inhibitor_2	p_glycoprotein_inhibitor_2.cls	renal_organic_cation_transporter	renal_organic_cation_transporter.cls	cyp450_2c9_substrate	cyp450_2c9_substrate.cls	cyp450_2d6_substrate	cyp450_2d6_substrate.cls	cyp450_3a4_substrate	cyp450_3a4_substrate.cls	cyp450_1a2_substrate	cyp450_1a2_substrate.cls	cyp450_2c9_inhibitor	cyp450_2c9_inhibitor.cls	cyp450_2d6_inhibitor	cyp450_2d6_inhibitor.cls	cyp450_2c19_inhibitor	cyp450_2c19_inhibitor.cls	cyp450_3a4_inhibitor	cyp450_3a4_inhibitor.cls	cyp_inhibitory_promiscuity	cyp_inhibitory_promiscuity.cls	ames_toxicity	ames_toxicity.cls	carcinogenicity	carcinogenicity.cls	biodegradation	biodegradation.cls	herg_inhibitor_1	herg_inhibitor_1.cls	herg_inhibitor_2	herg_inhibitor_2.cls	id
5568	1.0	True	0.9638	True	0.5692	True	0.7679	Non-substrate	0.6552	Non-inhibitor	0.8323	Non-inhibitor	0.8907	Non-inhibitor	0.7451	Non-substrate	0.8361	Non-substrate	0.6015	Substrate	0.5423	Non-inhibitor	0.6841	Inhibitor	0.9092	Non-inhibitor	0.7942	Inhibitor	0.8253	Inhibitor	0.85	High CYP Inhibitory Promiscuity	0.762	Non AMES toxic	0.746	Non-carcinogens	0.9793	Not ready biodegradable	0.9921	Weak inhibitor	0.8063	Non-inhibitor	DB07811
5569	1.0	True	0.963	True	0.6167	False	0.6026	Substrate	0.9201	Non-inhibitor	0.9649	Non-inhibitor	0.7619	Non-inhibitor	0.8567	Non-substrate	0.7566	Non-substrate	0.6401	Non-substrate	0.9049	Inhibitor	0.5395	Inhibitor	0.8025	Non-inhibitor	0.5582	Non-inhibitor	0.5082	Non-inhibitor	0.741	High CYP Inhibitory Promiscuity	0.6594	Non AMES toxic	0.8781	Non-carcinogens	0.9884	Not ready biodegradable	0.9959	Weak inhibitor	0.5617	Non-inhibitor	DB07812
5570	0.9673	True	0.8769	True	0.712	False	0.8177	Substrate	0.5704	Non-inhibitor	0.7304	Non-inhibitor	0.7723	Non-inhibitor	0.8336	Non-substrate	0.7271	Non-substrate	0.5408	Substrate	0.7881	Non-inhibitor	0.6816	Non-inhibitor	0.8512	Non-inhibitor	0.5458	Inhibitor	0.8127	Inhibitor	0.5354	High CYP Inhibitory Promiscuity	0.8087	Non AMES toxic	0.8392	Non-carcinogens	0.988	Not ready biodegradable	0.9049	Weak inhibitor	0.7433	Inhibitor	DB07813
5571	0.9356	True	0.7665	True	0.5079	True	0.7635	Substrate	0.7954	Non-inhibitor	0.9753	Non-inhibitor	0.7797	Non-inhibitor	0.7925	Non-substrate	0.8824	Non-substrate	0.6167	Substrate	0.9045	Non-inhibitor	0.9071	Non-inhibitor	0.9417	Non-inhibitor	0.9026	Non-inhibitor	0.8404	Non-inhibitor	0.9518	Low CYP Inhibitory Promiscuity	0.9133	Non AMES toxic	0.965	Non-carcinogens	0.9822	Not ready biodegradable	0.9133	Weak inhibitor	0.8341	Non-inhibitor	DB07814
5572	0.9233	True	0.7751	True	0.5203	True	0.8112	Substrate	0.7932	Non-inhibitor	0.948	Non-inhibitor	0.7401	Non-inhibitor	0.789	Non-substrate	0.8941	Non-substrate	0.6623	Substrate	0.7942	Non-inhibitor	0.8987	Non-inhibitor	0.9492	Non-inhibitor	0.8833	Non-inhibitor	0.796	Non-inhibitor	0.9583	Low CYP Inhibitory Promiscuity	0.8246	Non AMES toxic	0.9675	Non-carcinogens	0.9812	Not ready biodegradable	0.9332	Weak inhibitor	0.7621	Non-inhibitor	DB07815
5573	0.9355	True	0.6805	True	0.511	True	0.6244	Non-substrate	0.8894	Non-inhibitor	0.5557	Inhibitor	0.7225	Non-inhibitor	0.7148	Non-substrate	0.7462	Non-substrate	0.7499	Non-substrate	0.5492	Non-inhibitor	0.8632	Non-inhibitor	0.7826	Non-inhibitor	0.8842	Non-inhibitor	0.9268	Non-inhibitor	0.9356	Low CYP Inhibitory Promiscuity	0.629	Non AMES toxic	0.8307	Non-carcinogens	0.9619	Not ready biodegradable	0.9328	Weak inhibitor	0.9263	Non-inhibitor	DB07816
5574	0.979	True	0.8516	True	0.6803	False	0.546	Substrate	0.6857	Non-inhibitor	0.7182	Non-inhibitor	0.6475	Non-inhibitor	0.6133	Non-substrate	0.789	Non-substrate	0.6683	Non-substrate	0.5132	Inhibitor	0.741	Inhibitor	0.9352	Non-inhibitor	0.7957	Inhibitor	0.643	Inhibitor	0.7723	High CYP Inhibitory Promiscuity	0.6832	Non AMES toxic	0.8148	Non-carcinogens	0.9652	Not ready biodegradable	0.8867	Weak inhibitor	0.5076	Inhibitor	DB07817
5575	0.9953	True	0.9856	True	0.5966	True	0.8621	Non-substrate	0.9163	Non-inhibitor	0.9899	Non-inhibitor	0.9234	Non-inhibitor	0.8261	Non-substrate	0.8483	Non-substrate	0.5889	Non-substrate	0.5118	Inhibitor	0.8085	Non-inhibitor	0.844	Non-inhibitor	0.6598	Non-inhibitor	0.8609	Non-inhibitor	0.7281	Low CYP Inhibitory Promiscuity	0.6014	AMES toxic	0.5675	Non-carcinogens	0.9873	Not ready biodegradable	0.9856	Weak inhibitor	0.9307	Non-inhibitor	DB07818
5576	0.9956	True	0.9899	True	0.5756	True	0.866	Non-substrate	0.9409	Non-inhibitor	0.9835	Non-inhibitor	0.9249	Non-inhibitor	0.8369	Non-substrate	0.8446	Non-substrate	0.5946	Non-substrate	0.5716	Non-inhibitor	0.8316	Non-inhibitor	0.8365	Non-inhibitor	0.7072	Non-inhibitor	0.8872	Non-inhibitor	0.7936	Low CYP Inhibitory Promiscuity	0.6785	AMES toxic	0.5174	Non-carcinogens	0.9823	Not ready biodegradable	0.9853	Weak inhibitor	0.9436	Non-inhibitor	DB07819
5577	0.9969	True	0.9483	True	0.5086	False	0.7355	Substrate	0.6713	Inhibitor	0.9163	Non-inhibitor	0.6774	Non-inhibitor	0.7898	Non-substrate	0.9116	Non-substrate	0.6158	Substrate	0.6647	Non-inhibitor	0.8239	Non-inhibitor	0.8929	Non-inhibitor	0.7768	Non-inhibitor	0.7367	Non-inhibitor	0.7223	Low CYP Inhibitory Promiscuity	0.7342	Non AMES toxic	0.7524	Non-carcinogens	0.7093	Not ready biodegradable	0.911	Weak inhibitor	0.5637	Inhibitor	DB07820
5578	0.9512	True	0.9756	True	0.5413	True	0.8356	Non-substrate	0.839	Non-inhibitor	0.9711	Non-inhibitor	0.9335	Non-inhibitor	0.8063	Non-substrate	0.8635	Non-substrate	0.5103	Non-substrate	0.8456	Non-inhibitor	0.8545	Non-inhibitor	0.9324	Non-inhibitor	0.7975	Non-inhibitor	0.926	Non-inhibitor	0.8857	Low CYP Inhibitory Promiscuity	0.8214	Non AMES toxic	0.7786	Carcinogens 	0.9278	Not ready biodegradable	0.9405	Weak inhibitor	0.9113	Non-inhibitor	DB07821
5579	0.9712	True	0.926	True	0.5	True	0.7552	Non-substrate	0.9634	Non-inhibitor	0.9483	Non-inhibitor	0.9022	Non-inhibitor	0.7189	Non-substrate	0.8246	Non-substrate	0.5703	Non-substrate	0.8804	Non-inhibitor	0.9456	Non-inhibitor	0.9606	Non-inhibitor	0.9442	Non-inhibitor	0.9749	Non-inhibitor	0.9856	Low CYP Inhibitory Promiscuity	0.8376	Non AMES toxic	0.9507	Non-carcinogens	0.5306	Ready biodegradable	0.9738	Weak inhibitor	0.9814	Non-inhibitor	DB07823
5580	0.9961	True	0.9448	True	0.5	True	0.6061	Non-substrate	0.8299	Non-inhibitor	0.992	Non-inhibitor	0.9388	Non-inhibitor	0.7498	Non-substrate	0.8444	Non-substrate	0.5581	Non-substrate	0.7361	Non-inhibitor	0.6845	Non-inhibitor	0.8875	Non-inhibitor	0.7857	Non-inhibitor	0.8802	Non-inhibitor	0.8689	Low CYP Inhibitory Promiscuity	0.5948	Non AMES toxic	0.8631	Non-carcinogens	0.994	Not ready biodegradable	0.8828	Weak inhibitor	0.7818	Non-inhibitor	DB07824
5581	0.989	True	0.9333	True	0.5151	True	0.7498	Non-substrate	0.915	Non-inhibitor	0.9626	Non-inhibitor	0.8437	Non-inhibitor	0.7461	Non-substrate	0.8409	Non-substrate	0.5796	Substrate	0.922	Non-inhibitor	0.9388	Non-inhibitor	0.8994	Non-inhibitor	0.8925	Non-inhibitor	0.9955	Non-inhibitor	0.9543	Low CYP Inhibitory Promiscuity	0.8153	Non AMES toxic	0.8944	Non-carcinogens	0.6834	Ready biodegradable	0.9788	Weak inhibitor	0.9362	Non-inhibitor	DB07825
5582	0.9956	True	0.9775	True	0.6028	True	0.746	Non-substrate	0.5103	Non-inhibitor	0.6776	Non-inhibitor	0.8423	Non-inhibitor	0.7879	Non-substrate	0.7994	Non-substrate	0.5746	Substrate	0.9319	Inhibitor	0.8925	Inhibitor	0.9389	Non-inhibitor	0.9634	Inhibitor	0.8121	Non-inhibitor	0.9207	High CYP Inhibitory Promiscuity	0.679	Non AMES toxic	0.7705	Non-carcinogens	0.9618	Not ready biodegradable	0.9707	Weak inhibitor	0.839	Non-inhibitor	DB07826
5583	0.6527	True	0.9017	True	0.5192	True	0.6688	Non-substrate	0.9274	Non-inhibitor	0.8321	Non-inhibitor	0.8328	Non-inhibitor	0.6656	Non-substrate	0.8699	Non-substrate	0.5611	Non-substrate	0.8305	Non-inhibitor	0.5072	Non-inhibitor	0.9386	Non-inhibitor	0.5713	Non-inhibitor	0.8854	Non-inhibitor	0.7361	Low CYP Inhibitory Promiscuity	0.7285	Non AMES toxic	0.9021	Non-carcinogens	0.8093	Not ready biodegradable	0.9543	Weak inhibitor	0.8786	Non-inhibitor	DB07827
5584	1.0	True	0.9876	True	0.6051	True	0.8479	Non-substrate	0.7532	Non-inhibitor	0.9628	Non-inhibitor	0.7575	Non-inhibitor	0.879	Non-substrate	0.8731	Non-substrate	0.6445	Non-substrate	0.9295	Inhibitor	0.5591	Inhibitor	0.8555	Non-inhibitor	0.6893	Inhibitor	0.7556	Inhibitor	0.9071	High CYP Inhibitory Promiscuity	0.5524	Non AMES toxic	0.8021	Non-carcinogens	1.0	Not ready biodegradable	0.972	Weak inhibitor	0.819	Non-inhibitor	DB07829
5585	0.9942	True	0.9826	True	0.5875	False	0.7129	Substrate	0.6774	Inhibitor	0.7155	Non-inhibitor	0.6488	Non-inhibitor	0.9361	Non-substrate	0.6426	Non-substrate	0.6348	Substrate	0.5974	Inhibitor	0.7917	Non-inhibitor	0.7009	Inhibitor	0.6513	Inhibitor	0.7372	Inhibitor	0.7408	High CYP Inhibitory Promiscuity	0.6431	Non AMES toxic	0.8914	Non-carcinogens	0.9963	Not ready biodegradable	0.9496	Weak inhibitor	0.7208	Inhibitor	DB07830
5586	0.9959	True	0.9513	True	0.6306	False	0.6007	Non-substrate	0.5276	Inhibitor	0.5381	Non-inhibitor	0.8527	Non-inhibitor	0.7808	Non-substrate	0.7924	Non-substrate	0.5365	Non-substrate	0.5305	Non-inhibitor	0.6653	Non-inhibitor	0.8132	Non-inhibitor	0.5501	Non-inhibitor	0.5682	Inhibitor	0.6008	High CYP Inhibitory Promiscuity	0.5831	Non AMES toxic	0.8758	Non-carcinogens	1.0	Not ready biodegradable	0.9742	Weak inhibitor	0.6683	Inhibitor	DB07831
5587	0.9885	True	0.5648	True	0.5873	False	0.67	Non-substrate	0.8129	Non-inhibitor	0.6187	Inhibitor	0.8973	Non-inhibitor	0.6235	Non-substrate	0.8228	Non-substrate	0.6124	Non-substrate	0.9012	Inhibitor	0.9183	Inhibitor	0.809	Non-inhibitor	0.9648	Inhibitor	0.6451	Inhibitor	0.9405	High CYP Inhibitory Promiscuity	0.66	AMES toxic	0.8856	Non-carcinogens	0.9965	Not ready biodegradable	0.9819	Weak inhibitor	0.6335	Non-inhibitor	DB07832
5588	1.0	True	0.9823	True	0.6782	True	0.8845	Non-substrate	0.643	Non-inhibitor	0.5156	Non-inhibitor	0.9094	Non-inhibitor	0.792	Non-substrate	0.895	Non-substrate	0.5369	Substrate	0.687	Non-inhibitor	0.9242	Inhibitor	0.9576	Non-inhibitor	0.6961	Inhibitor	0.8049	Non-inhibitor	0.8727	High CYP Inhibitory Promiscuity	0.6842	Non AMES toxic	0.714	Non-carcinogens	1.0	Not ready biodegradable	0.9888	Weak inhibitor	0.8745	Non-inhibitor	DB07833
5589	1.0	True	0.9841	True	0.5122	True	0.6771	Non-substrate	0.6719	Non-inhibitor	0.6983	Non-inhibitor	0.7826	Non-inhibitor	0.7709	Non-substrate	0.8277	Non-substrate	0.5166	Substrate	0.6386	Inhibitor	0.7963	Inhibitor	0.8895	Non-inhibitor	0.8538	Inhibitor	0.8138	Inhibitor	0.8561	High CYP Inhibitory Promiscuity	0.6831	Non AMES toxic	0.7528	Non-carcinogens	0.9943	Not ready biodegradable	0.9843	Weak inhibitor	0.6405	Non-inhibitor	DB07834
5590	0.9934	True	0.9785	True	0.6815	True	0.5541	Substrate	0.508	Inhibitor	0.5946	Non-inhibitor	0.7845	Non-inhibitor	0.661	Non-substrate	0.7351	Non-substrate	0.5701	Non-substrate	0.719	Non-inhibitor	0.7835	Non-inhibitor	0.8534	Non-inhibitor	0.6524	Inhibitor	0.8781	Inhibitor	0.5865	High CYP Inhibitory Promiscuity	0.6126	Non AMES toxic	0.781	Non-carcinogens	0.7424	Not ready biodegradable	0.9753	Weak inhibitor	0.5805	Inhibitor	DB07835
5591	0.8275	True	0.9795	True	0.5403	False	0.5508	Non-substrate	0.6633	Non-inhibitor	0.8811	Non-inhibitor	0.8776	Non-inhibitor	0.873	Non-substrate	0.8082	Non-substrate	0.5317	Substrate	0.823	Non-inhibitor	0.8372	Non-inhibitor	0.8983	Non-inhibitor	0.7487	Non-inhibitor	0.868	Non-inhibitor	0.9213	Low CYP Inhibitory Promiscuity	0.7141	Non AMES toxic	0.5406	Carcinogens 	0.9774	Not ready biodegradable	0.8132	Weak inhibitor	0.5	Inhibitor	DB07836
5592	0.997	True	0.9637	True	0.6809	False	0.6454	Non-substrate	0.9482	Non-inhibitor	0.8716	Non-inhibitor	0.8884	Non-inhibitor	0.8097	Non-substrate	0.8211	Non-substrate	0.7686	Non-substrate	0.7308	Non-inhibitor	0.7096	Non-inhibitor	0.8696	Non-inhibitor	0.7812	Non-inhibitor	0.7353	Non-inhibitor	0.8316	Low CYP Inhibitory Promiscuity	0.8109	Non AMES toxic	0.9016	Non-carcinogens	0.9215	Not ready biodegradable	0.9825	Weak inhibitor	0.893	Non-inhibitor	DB07837
5593	0.8249	True	0.7675	True	0.5724	False	0.6977	Non-substrate	0.8097	Non-inhibitor	0.6823	Non-inhibitor	0.8282	Non-inhibitor	0.7812	Non-substrate	0.8244	Non-substrate	0.5377	Non-substrate	0.6343	Non-inhibitor	0.6289	Inhibitor	0.8717	Non-inhibitor	0.5763	Inhibitor	0.5203	Inhibitor	0.759	High CYP Inhibitory Promiscuity	0.6769	AMES toxic	0.6492	Non-carcinogens	0.9409	Not ready biodegradable	0.836	Weak inhibitor	0.7735	Non-inhibitor	DB07838
5594	1.0	True	0.8938	True	0.6502	False	0.8155	Substrate	0.7159	Non-inhibitor	0.8606	Non-inhibitor	0.6904	Non-inhibitor	0.7744	Non-substrate	0.6527	Non-substrate	0.5737	Substrate	0.5168	Non-inhibitor	0.5136	Non-inhibitor	0.7235	Non-inhibitor	0.675	Inhibitor	0.6603	Non-inhibitor	0.7964	High CYP Inhibitory Promiscuity	0.648	Non AMES toxic	0.9331	Non-carcinogens	0.988	Not ready biodegradable	0.5415	Strong inhibitor	0.7219	Inhibitor	DB07839
5595	0.9972	True	0.9405	True	0.5	True	0.5361	Non-substrate	0.6423	Inhibitor	0.7713	Inhibitor	0.6348	Non-inhibitor	0.7623	Non-substrate	0.7943	Non-substrate	0.5091	Substrate	0.8523	Inhibitor	0.7776	Inhibitor	0.5853	Non-inhibitor	0.7971	Inhibitor	0.8887	Inhibitor	0.8628	High CYP Inhibitory Promiscuity	0.5825	AMES toxic	0.9	Non-carcinogens	1.0	Not ready biodegradable	0.894	Weak inhibitor	0.6785	Non-inhibitor	DB07840
5596	0.681	False	0.7921	True	0.5967	False	0.5257	Substrate	0.8021	Non-inhibitor	0.6218	Non-inhibitor	0.9235	Non-inhibitor	0.8276	Non-substrate	0.828	Non-substrate	0.5088	Non-substrate	0.8244	Non-inhibitor	0.7835	Non-inhibitor	0.8795	Non-inhibitor	0.7799	Non-inhibitor	0.8565	Non-inhibitor	0.8918	Low CYP Inhibitory Promiscuity	0.7621	Non AMES toxic	0.6	Non-carcinogens	0.6376	Ready biodegradable	0.7452	Weak inhibitor	0.8614	Non-inhibitor	DB07841
5597	0.9968	True	0.7926	True	0.7169	True	0.5836	Non-substrate	0.5875	Non-inhibitor	0.8813	Non-inhibitor	0.8774	Non-inhibitor	0.7571	Non-substrate	0.9201	Non-substrate	0.6501	Non-substrate	0.6073	Non-inhibitor	0.6916	Non-inhibitor	0.9673	Non-inhibitor	0.6366	Non-inhibitor	0.9562	Non-inhibitor	0.7393	Low CYP Inhibitory Promiscuity	0.9176	Non AMES toxic	0.8183	Non-carcinogens	0.5491	Not ready biodegradable	0.9676	Weak inhibitor	0.8849	Non-inhibitor	DB07842
5598	0.9943	True	0.6061	True	0.692	False	0.7795	Substrate	0.576	Inhibitor	0.8974	Non-inhibitor	0.7406	Non-inhibitor	0.6036	Non-substrate	0.785	Non-substrate	0.6703	Substrate	0.7828	Non-inhibitor	0.5872	Non-inhibitor	0.8322	Non-inhibitor	0.6349	Inhibitor	0.6678	Non-inhibitor	0.5809	High CYP Inhibitory Promiscuity	0.5957	Non AMES toxic	0.7432	Non-carcinogens	0.969	Not ready biodegradable	0.8509	Weak inhibitor	0.6078	Inhibitor	DB07843
5599	0.9943	True	0.6061	True	0.692	False	0.7795	Substrate	0.576	Inhibitor	0.8974	Non-inhibitor	0.7406	Non-inhibitor	0.6036	Non-substrate	0.785	Non-substrate	0.6703	Substrate	0.7828	Non-inhibitor	0.5872	Non-inhibitor	0.8322	Non-inhibitor	0.6349	Inhibitor	0.6678	Non-inhibitor	0.5809	High CYP Inhibitory Promiscuity	0.5957	Non AMES toxic	0.7432	Non-carcinogens	0.969	Not ready biodegradable	0.8509	Weak inhibitor	0.6078	Inhibitor	DB07844
5600	1.0	True	0.5255	False	0.583	False	0.6015	Non-substrate	0.6885	Non-inhibitor	0.8882	Non-inhibitor	0.8873	Non-inhibitor	0.8151	Non-substrate	0.8168	Non-substrate	0.5938	Substrate	0.562	Non-inhibitor	0.6394	Non-inhibitor	0.8541	Non-inhibitor	0.6305	Non-inhibitor	0.6316	Non-inhibitor	0.6149	High CYP Inhibitory Promiscuity	0.5898	Non AMES toxic	0.7146	Non-carcinogens	1.0	Not ready biodegradable	0.9528	Weak inhibitor	0.5946	Inhibitor	DB07845
5601	0.9873	True	0.9696	True	0.5492	False	0.7444	Substrate	0.537	Non-inhibitor	0.5235	Non-inhibitor	0.8348	Non-inhibitor	0.7912	Non-substrate	0.7786	Non-substrate	0.7352	Substrate	0.7	Non-inhibitor	0.7097	Non-inhibitor	0.7186	Non-inhibitor	0.6305	Non-inhibitor	0.6526	Non-inhibitor	0.5312	Low CYP Inhibitory Promiscuity	0.6033	Non AMES toxic	0.8482	Non-carcinogens	0.716	Not ready biodegradable	0.8001	Weak inhibitor	0.6731	Non-inhibitor	DB07846
5602	0.9972	True	0.5954	True	0.69	False	0.728	Substrate	0.5774	Inhibitor	0.913	Non-inhibitor	0.7384	Non-inhibitor	0.6109	Non-substrate	0.7778	Non-substrate	0.6834	Substrate	0.8118	Non-inhibitor	0.5414	Non-inhibitor	0.8227	Non-inhibitor	0.5969	Inhibitor	0.7559	Non-inhibitor	0.5461	Low CYP Inhibitory Promiscuity	0.5964	Non AMES toxic	0.7369	Non-carcinogens	0.9779	Not ready biodegradable	0.8026	Weak inhibitor	0.6143	Inhibitor	DB07847
5603	0.9564	True	0.6956	False	0.7141	False	0.7495	Substrate	0.5069	Inhibitor	0.9763	Non-inhibitor	0.7806	Non-inhibitor	0.6871	Non-substrate	0.7772	Non-substrate	0.663	Substrate	0.7826	Non-inhibitor	0.5992	Non-inhibitor	0.815	Non-inhibitor	0.5579	Non-inhibitor	0.5874	Non-inhibitor	0.5394	High CYP Inhibitory Promiscuity	0.6029	Non AMES toxic	0.7342	Non-carcinogens	0.9813	Not ready biodegradable	0.8326	Weak inhibitor	0.7069	Inhibitor	DB07848
5604	0.9922	True	0.637	True	0.5782	False	0.596	Substrate	0.9629	Non-inhibitor	0.9805	Non-inhibitor	0.9009	Non-inhibitor	0.8375	Non-substrate	0.7352	Non-substrate	0.7559	Non-substrate	0.7499	Inhibitor	0.9118	Non-inhibitor	0.8553	Non-inhibitor	0.9032	Non-inhibitor	0.9339	Non-inhibitor	0.9855	Low CYP Inhibitory Promiscuity	0.9305	Non AMES toxic	0.8581	Non-carcinogens	0.6397	Not ready biodegradable	0.9392	Weak inhibitor	0.888	Non-inhibitor	DB07849
5605	0.9837	True	0.8381	True	0.5884	False	0.7627	Non-substrate	0.9523	Non-inhibitor	0.9949	Non-inhibitor	0.8749	Non-inhibitor	0.8235	Non-substrate	0.8162	Non-substrate	0.7819	Non-substrate	0.6232	Non-inhibitor	0.7386	Non-inhibitor	0.8826	Non-inhibitor	0.6061	Non-inhibitor	0.9008	Non-inhibitor	0.8914	Low CYP Inhibitory Promiscuity	0.671	Non AMES toxic	0.8779	Non-carcinogens	0.9975	Not ready biodegradable	0.9509	Weak inhibitor	0.8839	Non-inhibitor	DB07850
5606	0.9962	True	0.9899	True	0.665	True	0.6798	Substrate	0.5259	Inhibitor	0.7506	Non-inhibitor	0.5204	Non-inhibitor	0.8561	Non-substrate	0.5732	Non-substrate	0.6586	Substrate	0.7002	Non-inhibitor	0.9208	Non-inhibitor	0.5563	Non-inhibitor	0.7859	Non-inhibitor	0.5055	Non-inhibitor	0.8198	Low CYP Inhibitory Promiscuity	0.5968	Non AMES toxic	0.9118	Non-carcinogens	0.9901	Not ready biodegradable	0.7913	Weak inhibitor	0.8612	Inhibitor	DB07851
5607	1.0	True	0.9311	True	0.6076	True	0.8581	Non-substrate	0.9609	Non-inhibitor	0.8889	Non-inhibitor	0.9191	Non-inhibitor	0.6515	Non-substrate	0.8864	Non-substrate	0.6163	Non-substrate	0.727	Non-inhibitor	0.5717	Inhibitor	0.9417	Non-inhibitor	0.7378	Inhibitor	0.9395	Non-inhibitor	0.7648	Low CYP Inhibitory Promiscuity	0.7147	Non AMES toxic	0.7542	Non-carcinogens	0.9919	Not ready biodegradable	0.9522	Weak inhibitor	0.9336	Non-inhibitor	DB07852
5608	0.9955	True	0.9131	True	0.5783	False	0.5092	Non-substrate	0.6757	Non-inhibitor	0.6917	Inhibitor	0.5167	Non-inhibitor	0.8225	Non-substrate	0.7947	Non-substrate	0.5791	Non-substrate	0.7969	Inhibitor	0.5962	Non-inhibitor	0.7324	Non-inhibitor	0.5871	Non-inhibitor	0.6765	Inhibitor	0.8018	High CYP Inhibitory Promiscuity	0.5929	Non AMES toxic	0.8754	Non-carcinogens	1.0	Not ready biodegradable	0.711	Weak inhibitor	0.8086	Non-inhibitor	DB07853
5609	1.0	True	0.9263	True	0.647	False	0.6245	Substrate	0.825	Non-inhibitor	0.5382	Non-inhibitor	0.5464	Non-inhibitor	0.8274	Non-substrate	0.7592	Non-substrate	0.6422	Non-substrate	0.8465	Inhibitor	0.927	Non-inhibitor	0.7312	Non-inhibitor	0.8394	Non-inhibitor	0.7672	Inhibitor	0.662	High CYP Inhibitory Promiscuity	0.5236	AMES toxic	0.9393	Non-carcinogens	0.9933	Not ready biodegradable	0.9168	Weak inhibitor	0.5663	Non-inhibitor	DB07854
5610	1.0	True	0.9185	True	0.7319	False	0.6463	Non-substrate	0.945	Non-inhibitor	0.9157	Non-inhibitor	0.7424	Non-inhibitor	0.8918	Non-substrate	0.8811	Non-substrate	0.7769	Non-substrate	0.7802	Inhibitor	0.7217	Non-inhibitor	0.9763	Non-inhibitor	0.7313	Non-inhibitor	0.6355	Non-inhibitor	0.5425	High CYP Inhibitory Promiscuity	0.7576	AMES toxic	0.9362	Non-carcinogens	0.9957	Not ready biodegradable	0.986	Weak inhibitor	0.7384	Non-inhibitor	DB07855
5611	1.0	True	0.9382	True	0.6095	False	0.7997	Substrate	0.8224	Non-inhibitor	0.5632	Non-inhibitor	0.6826	Inhibitor	0.8613	Non-substrate	0.7354	Non-substrate	0.5672	Non-substrate	0.561	Inhibitor	0.7694	Non-inhibitor	0.8369	Non-inhibitor	0.8101	Non-inhibitor	0.6853	Non-inhibitor	0.5145	Low CYP Inhibitory Promiscuity	0.7097	Non AMES toxic	0.9206	Non-carcinogens	1.0	Not ready biodegradable	0.8421	Weak inhibitor	0.7798	Inhibitor	DB07856
5612	1.0	True	0.972	True	0.5359	True	0.7962	Non-substrate	0.9531	Non-inhibitor	0.8089	Non-inhibitor	0.5549	Non-inhibitor	0.9095	Non-substrate	0.8409	Non-substrate	0.6872	Non-substrate	0.8189	Inhibitor	0.6239	Non-inhibitor	0.825	Non-inhibitor	0.656	Inhibitor	0.5883	Inhibitor	0.9122	High CYP Inhibitory Promiscuity	0.5618	Non AMES toxic	0.5252	Non-carcinogens	1.0	Not ready biodegradable	0.9176	Weak inhibitor	0.6058	Non-inhibitor	DB07857
5613	1.0	True	0.972	True	0.5359	True	0.7962	Non-substrate	0.9531	Non-inhibitor	0.8089	Non-inhibitor	0.5549	Non-inhibitor	0.9095	Non-substrate	0.8409	Non-substrate	0.6872	Non-substrate	0.8189	Inhibitor	0.6239	Non-inhibitor	0.825	Non-inhibitor	0.656	Inhibitor	0.5883	Inhibitor	0.9122	High CYP Inhibitory Promiscuity	0.5618	Non AMES toxic	0.5252	Non-carcinogens	1.0	Not ready biodegradable	0.9176	Weak inhibitor	0.6058	Non-inhibitor	DB07858
5614	1.0	True	0.9594	True	0.5514	False	0.6144	Substrate	0.8208	Non-inhibitor	0.6732	Non-inhibitor	0.6649	Inhibitor	0.8878	Non-substrate	0.7807	Non-substrate	0.5831	Non-substrate	0.5968	Non-inhibitor	0.7481	Non-inhibitor	0.8111	Non-inhibitor	0.6509	Non-inhibitor	0.7486	Non-inhibitor	0.6624	High CYP Inhibitory Promiscuity	0.6848	Non AMES toxic	0.7219	Non-carcinogens	1.0	Not ready biodegradable	0.6514	Weak inhibitor	0.7025	Inhibitor	DB07859
5615	0.9942	True	0.9766	True	0.8036	True	0.7949	Non-substrate	0.9301	Non-inhibitor	0.9148	Non-inhibitor	0.5832	Non-inhibitor	0.8603	Non-substrate	0.694	Non-substrate	0.7389	Non-substrate	0.9606	Inhibitor	0.7376	Inhibitor	0.5514	Non-inhibitor	0.8681	Inhibitor	0.5	Inhibitor	0.8115	High CYP Inhibitory Promiscuity	0.5086	AMES toxic	0.5457	Non-carcinogens	0.911	Not ready biodegradable	0.8497	Weak inhibitor	0.5944	Non-inhibitor	DB07860
5616	0.8505	True	0.6629	True	0.6419	False	0.5549	Non-substrate	0.8916	Non-inhibitor	0.8709	Non-inhibitor	0.9359	Non-inhibitor	0.5908	Non-substrate	0.826	Non-substrate	0.6417	Non-substrate	0.7707	Non-inhibitor	0.711	Non-inhibitor	0.8779	Non-inhibitor	0.6661	Non-inhibitor	0.8251	Non-inhibitor	0.7963	Low CYP Inhibitory Promiscuity	0.6056	Non AMES toxic	0.7352	Non-carcinogens	0.9965	Not ready biodegradable	0.9931	Weak inhibitor	0.8742	Non-inhibitor	DB07861
